audio_path,references,speaker,predictions,test_data
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0243.wav,night after night they received annoying phone calls,M05,night asked de night de re tibe inuring fun call with,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//F04/Session2/wav_headMic/0080.wav,mush,F04,mush,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//F04/Session2/wav_headMic/0101.wav,when all else fails use force,F04,when all else fails us forte,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session1/wav_headMic/0109.wav,air,M05,o,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0172.wav,my sister made the flowered curtains,M04,mamma it it it got mad bout bein bet flower and countin dinin,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0329.wav,he wrapped the package hastily,M03,he rapped the package hastily,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0044.wav,he dresses himself in an ancient black frock coat,M02,he dwells as himself and an ancient black rollock comte,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0041.wav,pat,M03,peace,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0364.wav,hand,M05,and i,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0278.wav,x-ray,M05,et ou,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session1/wav_headMic/0060.wav,swarm,M05,i hum,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0154.wav,galore,M03,colore,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0380.wav,dead,M05,dead t,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//F01/Session1/wav_headMic/0111.wav,corn,F01,hong,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0229.wav,play,M04,pusey,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0134.wav,area,M02,here you ar,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0050.wav,feed,M04,fid,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0322.wav,blow,M03,lo,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//F01/Session1/wav_headMic/0112.wav,right,F01,a,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session2/wav_headMic/0108.wav,pitting,M02,pavely,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0260.wav,this is not a program of socialized medicine,M05,in dat i not a poor grim is social ice medicine,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0062.wav,cheer,M05,tu,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0102.wav,air,M02,eh,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0213.wav,peer,M02,sheer,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0219.wav,both figures would go higher in later years,M04,bolting and would go higher in an litter year,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//F04/Session2/wav_headMic/0120.wav,aluminum silverware can often be flimsy,F04,aluminum silver war can often be flimsy,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session2/wav_headMic/0141.wav,pit,M02,pet,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0177.wav,mere,M03,mer,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session1/wav_headMic/0093.wav,no,M05,no o,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//F01/Session1/wav_headMic/0034.wav,feet,F01,ve,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0198.wav,we gathered shells on the beach,M03,we gathered yourselves on the beach,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0292.wav,the wait for work can be very long,M05,thou wait for wig can be weary long,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0218.wav,air,M04,her,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0359.wav,darn,M03,dorn,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session2/wav_headMic/0076.wav,group,M02,your,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0074.wav,write,M05,a,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//F04/Session2/wav_headMic/0001.wav,shoot,F04,soit,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0215.wav,ate,M04,eight n,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0174.wav,we gathered shells on the beach,M04,we we get shot on on the beam beach,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//F04/Session2/wav_headMic/0196.wav,leak,F04,leake,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//F01/Session1/wav_headMic/0030.wav,the quick brown fox jumps over the lazy dog,F01,the quick bone fox come over the leading dog,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//F04/Session2/wav_headMic/0013.wav,all the big baseball players get traded,F04,all the big base ball players get trated,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0010.wav,left,M04,let,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//F01/Session1/wav_headMic/0031.wav,the quick brown fox jumps over the lazy dog,F01,the quick born fox come over the lading dog,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0111.wav,wish,M05,wich,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0131.wav,all the big baseball players get traded,M05,all you big your best your well pray is overtraed,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session1/wav_headMic/0058.wav,torn,M05,lo trig,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//F04/Session2/wav_headMic/0027.wav,galore,F04,gemogellore,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0043.wav,meat,M04,meet,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//F01/Session1/wav_headMic/0054.wav,beat,F01,me,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0066.wav,beat,M04,beat,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//F04/Session2/wav_headMic/0238.wav,ham,F04,haim,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//F04/Session2/wav_headMic/0065.wav,write,F04,rite,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0095.wav,meat,M02,mint,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0102.wav,horn,M04,on,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0007.wav,feed,M02,see,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0238.wav,thigh,M03,fi,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0393.wav,the pair of shoes was new,M05,the bees we ne,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0098.wav,we have often urged him to walk more and smoke less,M03,we have often urged him to walk more and smoke less,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session2/wav_headMic/0172.wav,nine,M02,nive,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0028.wav,rage,M04,ach,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session2/wav_headMic/0194.wav,it was a good win for us,M02,you bought her cordouan parra,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session2/wav_headMic/0187.wav,i expect we'll bounce back this week,M02,i have well well banta and the little wi,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//F01/Session1/wav_headMic/0131.wav,torn,F01,going,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0093.wav,but he always answers banana oil,M04,but he all we depended the ben than that oriole,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//F01/Session1/wav_headMic/0012.wav,meat,F01,wa,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//F04/Session2/wav_headMic/0039.wav,lip,F04,lipp,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session2/wav_headMic/0076.wav,group,M02,le,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0097.wav,lip,M05,ship,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//F01/Session1/wav_headMic/0089.wav,sticks,F01,scire,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0188.wav,ate,M02,aut,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0213.wav,urgent,M04,event,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0175.wav,write,M02,righte,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0388.wav,ticker,M05,tiki,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0223.wav,mere,M02,man o,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0050.wav,air,M03,hair,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0167.wav,white,M03,white,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0239.wav,deer,M02,dear,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0045.wav,yes,M02,lex,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0184.wav,we gathered shells on the beach,M02,to gadeselves on the beach,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0296.wav,vat,M04,but,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0240.wav,deer,M04,der,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0271.wav,i expect we'll bounce back this week,M03,i expect we ll bounce back this week,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//F01/Session1/wav_headMic/0131.wav,torn,F01,con,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0115.wav,rain,M04,run,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0118.wav,but he always answers banana oil,M02,the dia with dan thus banana oo,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0174.wav,we gathered shells on the beach,M04,we we get shot one on the bee beach,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0044.wav,four,M05,fort,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//F04/Session2/wav_headMic/0240.wav,right,F04,rite,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0391.wav,people who value themselves are life's winners,M03,people who value themselves are life's winners,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0361.wav,both injuries were to the same leg,M03,both injuries were the same leg,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0127.wav,both figures would go higher in later years,M02,both figures will go him and later e,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0220.wav,witch,M03,witch,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0081.wav,storm,M02,storm,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0228.wav,seven,M05,servin,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0212.wav,urgent,M04,forget e,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//F04/Session2/wav_headMic/0003.wav,slay,F04,flay,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session1/wav_headMic/0041.wav,one,M05,well i,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//F04/Session2/wav_headMic/0193.wav,a roll of wire lay near the wall,F04,a row of wire lay near the wall,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0223.wav,rocks,M04,la,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0099.wav,he dresses himself in an ancient black frock coat,M03,he dresses himself in an ancient block black frock coat,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session2/wav_headMic/0201.wav,pit,M02,kerk,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0130.wav,whoop,M04,oe,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0118.wav,but he always answers banana oil,M02,the dia with dantes banana oo,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0176.wav,galore,M04,he got hen,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0053.wav,dug,M04,gug,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session2/wav_headMic/0185.wav,seven,M02,a soveraign,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0203.wav,five,M05,five n,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session2/wav_headMic/0144.wav,eight,M02,o,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0074.wav,write,M05,b,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session2/wav_headMic/0234.wav,bread,M02,re,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0184.wav,we gathered shells on the beach,M02,to gadleselves on the beach,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0029.wav,pat,M05,it,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0310.wav,sit,M05,said,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//F01/Session1/wav_headMic/0053.wav,swarm,F01,form a,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0288.wav,this is not a program of socialized medicine,M04,did i no i am benham to the linn and mamevin,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0115.wav,three,M05,lou is,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0235.wav,troop,M04,coop,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session1/wav_headMic/0108.wav,sticks,M05,ti,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0030.wav,feed,M03,feed o,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0054.wav,mere,M05,mee,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session2/wav_headMic/0192.wav,top,M02,comme on,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0096.wav,glow,M04,low,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session2/wav_headMic/0187.wav,i expect we'll bounce back this week,M02,i have well well banta and the little wit,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session2/wav_headMic/0216.wav,leak,M02,luke,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0053.wav,dug,M04,dug,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0177.wav,no,M05,no o o,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0283.wav,it was a good win for us,M04,it were a wall with a green wing pron,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0172.wav,my sister made the flowered curtains,M04,mamma it it it god made that bet bet flower and countin dinin,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0294.wav,chop,M03,top,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M04/Session2/wav_headMic/0183.wav,he will allow a rare lie,M04,he will wallow a literary lie,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//F04/Session2/wav_headMic/0096.wav,i expect we'll bounce back this week,F04,i expect we'll bounce back this week,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0091.wav,nothing is as offensive as innocence,M05,nothing in the adolfentive at notice,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0178.wav,witch,M05,with,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//F04/Session2/wav_headMic/0070.wav,witch,F04,rich,0
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0056.wav,horn,M02,o,0
