audio_path,references,speaker,predictions
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0277.wav,heart,M01,i
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0277.wav,heart,M01,it
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0277.wav,heart,M01,at
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0277.wav,heart,M01,in
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0277.wav,heart,M01,a
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0278.wav,both injuries were to the same leg,M01,boyd in deed word do the yamig
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0278.wav,both injuries were to the same leg,M01,boyd in deed word do a yeig
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0278.wav,both injuries were to the same leg,M01,boyd in deed word do the yeig
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0278.wav,both injuries were to the same leg,M01,boyd in deed word do the yeigh
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0278.wav,both injuries were to the same leg,M01,boyd in deed word do a yeigh
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0279.wav,league,M01,ig
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0279.wav,league,M01,leg
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0279.wav,league,M01,g
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0279.wav,league,M01,i
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0279.wav,league,M01,eg
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0280.wav,six,M01,lake
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0280.wav,six,M01,yak
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0280.wav,six,M01,ake
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0280.wav,six,M01,like
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0280.wav,six,M01,ike
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0281.wav,pit,M01,great
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0281.wav,pit,M01,cried
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0281.wav,pit,M01,red
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0281.wav,pit,M01,breed
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0281.wav,pit,M01,bread
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0282.wav,seed,M01,he
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0282.wav,seed,M01,the
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0282.wav,seed,M01,e
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0282.wav,seed,M01,she
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0282.wav,seed,M01,hi
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0283.wav,hat,M01,help
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0283.wav,hat,M01,alp
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0283.wav,hat,M01,elp
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0283.wav,hat,M01,alt
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0283.wav,hat,M01,halp
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0285.wav,yes,M01,yes
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0285.wav,yes,M01,yer
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0285.wav,yes,M01,ye
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0285.wav,yes,M01,her
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0285.wav,yes,M01,he
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0286.wav,brought,M01,bright
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0286.wav,brought,M01,bride
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0286.wav,brought,M01,brit
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0286.wav,brought,M01,right
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0286.wav,brought,M01,bri
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0287.wav,ticker,M01,diego
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0287.wav,ticker,M01,digger
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0287.wav,ticker,M01,dig
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0287.wav,ticker,M01,di go
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M01/Session2_3/wav_headMic/0287.wav,ticker,M01,de go
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0006.wav,grow,M02,growl
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0007.wav,feed,M02,see
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0007.wav,feed,M02,five
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0007.wav,feed,M02,saved
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0007.wav,feed,M02,save
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0007.wav,feed,M02,sive
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0008.wav,alpha,M02,alpha
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0008.wav,alpha,M02,al for
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0008.wav,alpha,M02,al par
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0008.wav,alpha,M02,al po
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0008.wav,alpha,M02,alta
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0009.wav,pat,M02,pot
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0009.wav,pat,M02,pat
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0009.wav,pat,M02,po
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0009.wav,pat,M02,pa
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0009.wav,pat,M02,pod
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0010.wav,farm,M02,time
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0012.wav,sip,M02,said
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0012.wav,sip,M02,sad
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0012.wav,sip,M02,said a
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0012.wav,sip,M02,said o
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0012.wav,sip,M02,sid
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0014.wav,dagger,M02,day our
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0014.wav,dagger,M02,day gu
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0014.wav,dagger,M02,day gur
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0014.wav,dagger,M02,day go
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0014.wav,dagger,M02,day gor
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0015.wav,rain,M02,are you
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0015.wav,rain,M02,we are you
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0015.wav,rain,M02,we are
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0015.wav,rain,M02,were you
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0015.wav,rain,M02,are yo
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0016.wav,fair,M02,fair
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0017.wav,feet,M02,five
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0017.wav,feet,M02,find
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0017.wav,feet,M02,friend
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0017.wav,feet,M02,fin
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0017.wav,feet,M02,fie
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0018.wav,ship,M02,ship
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0019.wav,park,M02,car
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0019.wav,park,M02,ca
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0019.wav,park,M02,carl
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0019.wav,park,M02,ka
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0019.wav,park,M02,caro
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0020.wav,grandfather likes to be modern in his language,M02,god fadeless life to be martin in his language
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0020.wav,grandfather likes to be modern in his language,M02,god fadeless life to be matron in his language
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0020.wav,grandfather likes to be modern in his language,M02,god fathers life to be martin in his language
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0020.wav,grandfather likes to be modern in his language,M02,god fades life to be martin in his language
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0020.wav,grandfather likes to be modern in his language,M02,god fadeless life to be marden in his language
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0021.wav,bubble,M02,pavel
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0021.wav,bubble,M02,parval
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0021.wav,bubble,M02,farvel
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0021.wav,bubble,M02,parboil
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0021.wav,bubble,M02,verbal
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0022.wav,bit,M02,ben
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0022.wav,bit,M02,ban
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0022.wav,bit,M02,bad
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0022.wav,bit,M02,bene
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0022.wav,bit,M02,bane
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0023.wav,well he is nearly ninety-three years old,M02,rose it's nearly ninety thy years on
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0023.wav,well he is nearly ninety-three years old,M02,rose it's nearly ninety ty years on
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0023.wav,well he is nearly ninety-three years old,M02,rose it's nearly ninety ty year on
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0023.wav,well he is nearly ninety-three years old,M02,rosie it's nearly ninety thy years on
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0023.wav,well he is nearly ninety-three years old,M02,rosie it's nearly ninety ty years on
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0024.wav,trouble,M02,tabor
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0024.wav,trouble,M02,to bar
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0024.wav,trouble,M02,crowbar
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0024.wav,trouble,M02,tobar
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0024.wav,trouble,M02,cabal
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0025.wav,chair,M02,char
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0025.wav,chair,M02,chair
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0025.wav,chair,M02,car
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0025.wav,chair,M02,there
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0025.wav,chair,M02,cher
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0026.wav,raid,M02,rage
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0026.wav,raid,M02,rale
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0026.wav,raid,M02,ra
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0026.wav,raid,M02,red
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0026.wav,raid,M02,raged
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0027.wav,the,M02,law
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0027.wav,the,M02,la
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0027.wav,the,M02,low
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0027.wav,the,M02,lar
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0027.wav,the,M02,aw
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0028.wav,gadget,M02,garden
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0028.wav,gadget,M02,golden
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0028.wav,gadget,M02,gazin
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0028.wav,gadget,M02,gardin
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0028.wav,gadget,M02,galen
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0029.wav,one,M02,on
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0029.wav,one,M02,one
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0029.wav,one,M02,an
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0029.wav,one,M02,un
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0029.wav,one,M02,o
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0030.wav,torn,M02,corn
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0030.wav,torn,M02,torn
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0030.wav,torn,M02,ton
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0030.wav,torn,M02,con
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0030.wav,torn,M02,to
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0031.wav,go,M02,grow
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0031.wav,go,M02,gow
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M02/Session1/wav_headMic/0031.wav,go,M02,go
